ID_GRUPO,ID_CURSO_ACADEMICO,ID_ASIGNATURA,ID_TIPO_DOCENCIA,ID_COD_GRUPO,ID_PERIODO_DOCENTE,IND_ALUMNOS_GRUPO_PREV,IND_ALUMNOS_GRUPO_REAL,IND_HORAS_PREVISTAS
2024-0-114-102341-54-2,2024,102341,54,2,1,94,103,17.0
2024-0-113-100759-54-122,2024,100759,54,122,1,35,34,10.0
2024-0-113-100761-1-14,2024,100761,1,14,1,21,9,36.0
2024-0-113-100765-88-111,2024,100765,88,111,1,29,28,8.0
2024-0-113-100893-1-33,2024,100893,1,33,1,56,54,29.0
2024-0-113-100894-55-331,2024,100894,55,331,1,20,17,16.0
2024-0-113-100904-55-341,2024,100904,55,341,1,22,6,12.0
2024-0-113-101970-56-633,2024,101970,56,633,1,22,18,12.0
2024-0-102-102929-73-223,2024,102929,73,223,0,98,2,15.0
2024-0-102-102933-58-632,2024,102933,58,632,0,16,17,10.0
2024-0-102-102948-75-204,2024,102948,75,204,0,11,12,2.0
2024-0-101-106206-1-87,2024,106206,1,87,1,0,0,21.0
2024-0-102-102937-73-348,2024,102937,73,348,0,109,1,18.0
2024-0-110-101350-54-1,2024,101350,54,1,1,0,3,41.25
2024-0-114-102346-55-14,2024,102346,55,14,1,0,0,21.0
2024-0-102-103596-56-108,2024,103596,56,108,1,21,22,18.0
2024-0-103-43058-1-1,2024,43058,1,1,1,8,14,36.0
2024-0-103-43429-1-1,2024,43429,1,1,0,17,21,56.25
2024-0-107-43034-55-1,2024,43034,55,1,1,19,22,19.0
2024-0-102-103630-74-208,2024,103630,74,208,0,12,11,6.0
2024-0-103-100149-1-70,2024,100149,1,70,0,0,0,21.0
2024-0-115-101756-54-11,2024,101756,54,11,1,47,58,8.0
2024-0-115-101759-1-11,2024,101759,1,11,1,47,51,45.0
2024-0-115-102765-54-471,2024,102765,54,471,1,38,41,38.0
2024-0-115-104534-1-61,2024,104534,1,61,1,50,11,26.0
2024-0-102-106711-73-701,2024,106711,73,701,0,0,1,68.0
2024-0-114-102336-1-51,2024,102336,1,51,1,40,0,21.0
2024-0-113-100748-1-90,2024,100748,1,90,1,0,0,21.0
2024-0-113-100748-1-14,2024,100748,1,14,1,52,28,18.0
2024-0-103-102495-1-1,2024,102495,1,1,1,39,34,35.0
2024-0-103-105032-54-1,2024,105032,54,1,1,48,52,20.0
2024-0-115-102714-55-311,2024,102714,55,311,1,23,22,12.0
2024-0-115-106933-54-612,2024,106933,54,612,1,32,33,12.0
2024-0-115-106940-54-612,2024,106940,54,612,1,24,18,12.0
2024-0-115-106941-1-61,2024,106941,1,61,1,54,32,26.0
2024-0-111-102026-54-901,2024,102026,54,901,1,39,38,15.0
2024-0-111-102030-88-1,2024,102030,88,1,1,32,23,34.5
2024-0-102-102904-73-714,2024,102904,73,714,1,0,1,15.0
2024-0-115-106938-54-611,2024,106938,54,611,1,22,18,24.0
2024-0-103-43571-1-1,2024,43571,1,1,0,13,0,18.0
2024-0-103-43572-60-1,2024,43572,60,1,0,12,0,8.0
2024-0-102-106921-72-205,2024,106921,72,205,1,15,15,20.0
2024-0-115-102786-55-442,2024,102786,55,442,1,21,25,12.0
2024-0-115-106569-1-71,2024,106569,1,71,1,46,55,26.0
2024-0-115-106572-55-712,2024,106572,55,712,1,22,27,12.0
2024-0-111-101989-55-623,2024,101989,55,623,1,32,17,6.5
2024-0-111-101991-1-62,2024,101991,1,62,1,71,62,12.0
2024-0-111-101992-55-612,2024,101992,55,612,1,26,26,18.0
2024-0-111-106733-56-713,2024,106733,56,713,1,24,26,26.5
2024-0-113-100891-54-322,2024,100891,54,322,1,25,28,10.0
2024-0-113-101955-56-611,2024,101955,56,611,1,33,35,4.0
2024-0-102-106713-1-201,2024,106713,1,201,0,0,52,21.0
2024-0-102-106697-75-201,2024,106697,75,201,1,21,70,5.0
2024-0-102-102892-74-501,2024,102892,74,501,1,10,7,15.0
2024-0-111-102036-55-213,2024,102036,55,213,0,22,20,41.0
2024-0-102-106725-73-345,2024,106725,73,345,0,56,1,15.0
2024-0-102-102975-69-201,2024,102975,69,201,1,0,66,21.0
2024-0-101-100742-1-1,2024,100742,1,1,1,12,14,25.0
2024-0-101-101244-1-90,2024,101244,1,90,1,0,0,21.0
2024-0-101-101248-1-1,2024,101248,1,1,1,38,32,41.67
2024-0-101-106216-54-1,2024,106216,54,1,1,43,29,16.67
2024-0-101-106240-1-1,2024,106240,1,1,1,21,22,33.33
2024-0-101-106393-54-1,2024,106393,54,1,1,41,48,8.33
2024-0-101-106394-1-1,2024,106394,1,1,1,42,32,41.67
2024-0-101-106627-54-1,2024,106627,54,1,1,23,13,16.67
2024-0-101-106340-81-1,2024,106340,81,1,1,9,0,150.0
2024-0-101-106342-61-1,2024,106342,61,1,1,48,0,150.0
2024-0-101-106387-1-1,2024,106387,1,1,1,21,24,41.67
2024-0-102-106725-73-328,2024,106725,73,328,0,56,1,15.0
2024-0-103-104383-69-711,2024,104383,69,711,1,0,47,21.0
2024-0-106-102246-1-70,2024,102246,1,70,1,70,73,24.0
2024-0-110-101571-54-1,2024,101571,54,1,1,0,28,90.0
2024-0-115-106053-56-212,2024,106053,56,212,1,54,34,5.0
2024-0-115-106055-55-212,2024,106055,55,212,1,24,25,70.0
2024-0-115-106049-1-21,2024,106049,1,21,1,81,64,30.0
2024-0-111-101986-56-611,2024,101986,56,611,1,39,39,20.0
2024-0-111-101987-1-61,2024,101987,1,61,1,76,78,10.0
2024-0-102-106702-56-622,2024,106702,56,622,1,21,20,4.0
2024-0-103-103300-69-841,2024,103300,69,841,1,0,66,21.0
2024-0-102-102950-1-101,2024,102950,1,101,1,110,116,20.0
2024-0-102-102948-75-201,2024,102948,75,201,0,11,13,2.0
2024-0-102-102894-75-201,2024,102894,75,201,1,16,1,7.0
2024-0-114-106397-54-13,2024,106397,54,13,1,41,40,17.0
2024-0-111-106734-56-412,2024,106734,56,412,1,20,20,31.0
2024-0-111-102084-56-412,2024,102084,56,412,1,27,25,20.0
2024-0-103-102673-56-1,2024,102673,56,1,1,16,0,8.0
2024-0-103-102851-56-2,2024,102851,56,2,1,26,0,21.0
2024-0-102-103597-54-108,2024,103597,54,108,1,0,45,2.0
2024-0-102-106730-55-113,2024,106730,55,113,1,22,18,8.5
2024-0-111-102020-81-64,2024,102020,81,64,0,0,4,21.0
2024-0-111-105050-56-621,2024,105050,56,621,1,24,20,15.0
2024-0-111-105053-1-1,2024,105053,1,1,1,26,18,30.0
2024-0-110-101315-54-1,2024,101315,54,1,1,0,0,21.0
2024-0-110-101347-54-1,2024,101347,54,1,1,0,40,41.25
2024-0-101-106285-1-2,2024,106285,1,2,1,51,48,33.33
2024-0-111-44296-1-1,2024,44296,1,1,0,0,0,21.0
2024-0-111-43195-1-1,2024,43195,1,1,0,0,0,21.0
2024-0-113-44782-55-1,2024,44782,55,1,1,23,24,10.0
2024-0-113-100854-55-212,2024,100854,55,212,1,24,22,8.0
2024-0-113-100854-60-211,2024,100854,60,211,1,24,23,14.0
2024-0-113-101929-54-501,2024,101929,54,501,1,7,10,8.0
2024-0-113-101935-1-51,2024,101935,1,51,1,65,70,37.0
2024-0-102-106712-73-742,2024,106712,73,742,0,0,1,54.0
2024-0-102-106699-75-666,2024,106699,75,666,0,0,8,1.0
2024-0-102-106712-73-761,2024,106712,73,761,0,0,1,54.0
2024-0-102-102937-73-306,2024,102937,73,306,0,109,1,18.0
2024-0-102-102937-73-315,2024,102937,73,315,0,109,1,18.0
2024-0-103-102487-56-2,2024,102487,56,2,0,58,51,4.0
2024-0-103-104867-1-1,2024,104867,1,1,1,38,43,24.0
2024-0-115-102709-55-311,2024,102709,55,311,1,21,23,18.0
2024-0-103-103294-1-1,2024,103294,1,1,1,61,47,22.0
2024-0-103-103299-55-3,2024,103299,55,3,1,26,23,9.0
2024-0-111-45007-1-1,2024,45007,1,1,1,12,12,36.0
2024-0-115-104354-54-811,2024,104354,54,811,1,32,30,12.0
2024-0-102-102899-1-302,2024,102899,1,302,0,14,2,7.0
2024-0-103-101039-55-3,2024,101039,55,3,0,23,22,14.0
2024-0-102-106110-56-108,2024,106110,56,108,1,19,18,17.5
2024-0-101-100349-54-90,2024,100349,54,90,1,0,0,21.0
2024-0-102-106703-75-661,2024,106703,75,661,1,11,9,3.0
2024-0-102-106108-56-109,2024,106108,56,109,1,23,33,8.0
2024-0-102-102938-1-301,2024,102938,1,301,0,103,103,25.0
2024-0-102-102937-73-201,2024,102937,73,201,0,75,94,18.0
2024-0-102-102937-56-501,2024,102937,56,501,0,18,20,20.0
2024-0-107-103967-97-3,2024,103967,97,3,1,6,4,9.0
2024-0-115-103519-54-321,2024,103519,54,321,1,55,74,12.0
2024-0-115-103795-54-331,2024,103795,54,331,1,39,41,15.0
2024-0-115-106926-55-612,2024,106926,55,612,1,19,19,12.0
2024-0-111-102011-56-713,2024,102011,56,713,1,29,28,15.0
2024-0-111-102023-1-62,2024,102023,1,62,1,71,69,30.0
2024-0-111-106734-56-213,2024,106734,56,213,1,20,22,31.0
2024-0-111-106734-56-411,2024,106734,56,411,1,21,20,31.0
2024-0-111-106734-56-611,2024,106734,56,611,1,26,27,31.0
2024-0-111-102089-55-211,2024,102089,55,211,1,35,34,23.0
2024-0-111-103687-81-5,2024,103687,81,5,0,49,4,450.0
2024-0-111-103687-81-11,2024,103687,81,11,0,49,3,450.0
2024-0-102-102962-56-105,2024,102962,56,105,0,20,22,12.0
2024-0-103-43437-69-90,2024,43437,69,90,0,0,15,21.0
2024-0-102-106708-73-731,2024,106708,73,731,0,0,1,68.0
2024-0-102-106708-73-739,2024,106708,73,739,0,0,1,68.0
2024-0-102-106708-73-747,2024,106708,73,747,0,0,1,68.0
2024-0-114-102111-55-101,2024,102111,55,101,1,64,60,4.0
2024-0-115-102709-55-315,2024,102709,55,315,1,21,22,18.0
2024-0-115-102709-55-321,2024,102709,55,321,1,21,20,18.0
2024-0-102-103598-73-706,2024,103598,73,706,1,0,1,15.0
2024-0-102-103598-73-707,2024,103598,73,707,1,0,1,15.0
2024-0-103-100098-1-1,2024,100098,1,1,1,68,85,26.0
2024-0-103-102532-54-2,2024,102532,54,2,1,54,50,12.0
2024-0-103-102797-55-241,2024,102797,55,241,1,7,0,21.0
2024-0-103-102817-1-1,2024,102817,1,1,1,8,16,38.0
2024-0-115-42836-1-1,2024,42836,1,1,1,15,20,30.0
2024-0-115-102744-54-451,2024,102744,54,451,1,39,42,50.0
2024-0-115-102749-1-450,2024,102749,1,450,1,95,98,26.0
2024-0-115-103817-1-11,2024,103817,1,11,1,51,45,13.0
2024-0-115-104339-55-812,2024,104339,55,812,1,20,23,18.0
2024-0-102-102937-73-729,2024,102937,73,729,0,0,1,18.0
2024-0-115-102415-54-212,2024,102415,54,212,1,40,4,15.0
2024-0-111-102075-56-711,2024,102075,56,711,1,35,30,25.0
2024-0-111-102076-56-412,2024,102076,56,412,1,26,36,30.0
2024-0-103-106814-55-2,2024,106814,55,2,1,24,18,8.0
2024-0-110-101446-1-1,2024,101446,1,1,1,0,0,21.0
2024-0-102-103015-54-201,2024,103015,54,201,1,37,35,6.0
2024-0-114-102308-1-51,2024,102308,1,51,1,64,63,32.5
2024-0-111-105045-69-41,2024,105045,69,41,0,0,64,21.0
2024-0-113-100804-60-121,2024,100804,60,121,1,18,18,12.0
2024-0-113-100957-55-441,2024,100957,55,441,1,16,7,12.0
2024-0-109-102549-1-4,2024,102549,1,4,1,0,156,19.5
2024-0-115-102788-55-422,2024,102788,55,422,1,21,19,18.0
2024-0-113-43917-69-1,2024,43917,69,1,1,0,12,21.0
2024-0-102-102899-73-701,2024,102899,73,701,1,0,1,8.0
2024-0-103-101060-1-1,2024,101060,1,1,0,55,49,51.0
2024-0-115-104355-54-81,2024,104355,54,81,1,0,46,49.5
2024-0-103-100115-1-1,2024,100115,1,1,1,21,24,30.0
2024-0-103-103278-1-7,2024,103278,1,7,1,0,0,21.0
2024-0-102-106707-73-761,2024,106707,73,761,0,0,1,68.0
2024-0-114-105767-1-50,2024,105767,1,50,1,61,60,29.5
2024-0-114-105767-54-501,2024,105767,54,501,1,61,60,14.0
2024-0-114-105769-1-10,2024,105769,1,10,1,71,75,32.5
2024-0-113-44044-1-1,2024,44044,1,1,1,24,0,14.0
2024-0-113-44047-55-1,2024,44047,55,1,1,13,0,16.0
2024-0-113-100847-71-242,2024,100847,71,242,1,16,8,4.0
2024-0-113-101919-1-52,2024,101919,1,52,1,68,63,39.0
2024-0-102-106715-73-7001,2024,106715,73,7001,0,0,0,105.0
2024-0-102-106716-73-2101,2024,106716,73,2101,0,0,0,75.0
2024-0-102-106716-73-5201,2024,106716,73,5201,0,0,0,75.0
2024-0-102-102937-56-304,2024,102937,56,304,0,18,23,20.0
2024-0-102-102938-73-701,2024,102938,73,701,0,0,47,10.0
2024-0-110-101330-54-90,2024,101330,54,90,1,0,0,21.0
2024-0-103-104851-56-1,2024,104851,56,1,1,27,27,12.0
2024-0-103-104858-54-1,2024,104858,54,1,1,38,49,12.0
2024-0-103-104862-1-1,2024,104862,1,1,1,45,41,24.0
2024-0-115-102697-55-331,2024,102697,55,331,1,16,10,12.0
2024-0-115-102708-54-331,2024,102708,54,331,1,46,49,6.0
2024-0-115-102750-55-451,2024,102750,55,451,1,19,21,12.0
2024-0-111-44322-1-1,2024,44322,1,1,0,25,31,97.5
2024-0-115-102754-54-441,2024,102754,54,441,1,42,42,12.0
2024-0-111-44336-1-2,2024,44336,1,2,0,29,28,65.0
2024-0-115-104344-54-811,2024,104344,54,811,1,32,33,15.0
2024-0-103-104419-54-1,2024,104419,54,1,1,21,14,24.0
2024-0-103-106414-54-321,2024,106414,54,321,1,26,0,21.0
2024-0-103-106750-1-2,2024,106750,1,2,1,60,49,29.0
2024-0-106-100482-54-51,2024,100482,54,51,1,65,48,22.5
2024-0-106-102255-95-22,2024,102255,95,22,1,32,23,10.75
2024-0-106-102255-1-70,2024,102255,1,70,1,66,73,11.25
2024-0-106-102259-95-701,2024,102259,95,701,1,35,32,22.5
2024-0-109-102546-55-213,2024,102546,55,213,1,21,20,4.0
2024-0-109-102547-54-21,2024,102547,54,21,1,40,40,12.0
2024-0-109-102603-55-212,2024,102603,55,212,1,24,22,12.0
2024-0-101-100536-1-87,2024,100536,1,87,1,0,0,21.0
2024-0-113-101970-1-7,2024,101970,1,7,1,0,0,21.0
2024-0-101-100051-1-90,2024,100051,1,90,1,0,0,21.0
2024-0-101-100561-54-1,2024,100561,54,1,1,70,60,16.67
2024-0-101-104247-55-11,2024,104247,55,11,1,25,28,8.33
2024-0-101-104255-1-1,2024,104255,1,1,1,40,37,16.67
2024-0-105-104790-56-71,2024,104790,56,71,1,33,29,33.0
2024-0-102-102931-1-501,2024,102931,1,501,1,0,0,21.0
2024-0-102-106705-74-304,2024,106705,74,304,0,9,10,20.0
2024-0-102-106686-55-117,2024,106686,55,117,1,22,21,6.0
2024-0-114-102362-1-522,2024,102362,1,522,1,0,0,21.0
2024-0-114-102355-55-5221,2024,102355,55,5221,1,0,0,21.0
2024-0-105-104973-55-13,2024,104973,55,13,1,28,29,33.0
2024-0-111-101681-81-6,2024,101681,81,6,0,53,10,300.0
2024-0-102-106708-73-235,2024,106708,73,235,0,85,1,68.0
2024-0-102-106707-73-220,2024,106707,73,220,0,79,1,68.0
2024-0-102-102928-56-303,2024,102928,56,303,1,19,19,2.0
2024-0-102-102928-56-305,2024,102928,56,305,1,19,19,2.0
2024-0-102-106712-73-708,2024,106712,73,708,0,0,1,54.0
2024-0-102-106708-73-221,2024,106708,73,221,0,85,1,68.0
2024-0-107-102633-80-3,2024,102633,80,3,0,13,11,4.5
2024-0-107-102634-80-14,2024,102634,80,14,1,9,9,1.0
2024-0-107-103261-55-1,2024,103261,55,1,1,24,22,16.0
2024-0-107-103267-56-3,2024,103267,56,3,1,22,25,2.0
2024-0-102-106137-81-301,2024,106137,81,301,0,0,11,273.0
2024-0-113-101918-1-54,2024,101918,1,54,1,0,0,21.0
2024-0-101-100337-1-4,2024,100337,1,4,1,68,75,33.33
2024-0-101-100338-1-4,2024,100338,1,4,1,87,100,33.33
2024-0-102-106707-73-215,2024,106707,73,215,0,79,1,68.0
2024-0-106-102197-95-31,2024,102197,95,31,1,23,23,20.0
2024-0-106-102197-1-1,2024,102197,1,1,1,67,65,24.0
2024-0-106-103502-54-12,2024,103502,54,12,1,32,33,22.5
2024-0-107-102620-55-1,2024,102620,55,1,0,21,17,18.0
2024-0-107-102667-54-1,2024,102667,54,1,1,9,12,6.0
2024-0-115-103806-54-412,2024,103806,54,412,1,37,34,15.0
2024-0-115-104521-54-611,2024,104521,54,611,1,39,5,24.0
2024-0-111-102053-1-90,2024,102053,1,90,1,41,40,45.0
2024-0-103-106805-1-1,2024,106805,1,1,1,67,72,36.0
2024-0-103-106805-55-4,2024,106805,55,4,1,16,18,12.0
2024-0-103-106807-55-2,2024,106807,55,2,1,22,24,7.0
2024-0-101-105816-1-90,2024,105816,1,90,1,0,0,21.0
2024-0-101-105854-54-1,2024,105854,54,1,1,0,27,16.67
2024-0-101-106230-1-20,2024,106230,1,20,1,0,25,33.33
2024-0-102-103592-55-106,2024,103592,55,106,1,21,25,8.0
2024-0-102-103592-55-111,2024,103592,55,111,1,21,25,8.0
2024-0-102-106717-73-712,2024,106717,73,712,0,0,4,90.0
2024-0-103-100107-54-2,2024,100107,54,2,1,37,34,28.0
2024-0-103-100111-56-1,2024,100111,56,1,1,18,16,6.0
2024-0-103-102832-1-7,2024,102832,1,7,1,0,0,21.0
2024-0-114-102302-55-51,2024,102302,55,51,1,50,45,2.0
2024-0-114-104678-55-4,2024,104678,55,4,1,94,95,8.0
2024-0-114-104679-1-1,2024,104679,1,1,1,59,53,32.5
2024-0-113-100845-60-223,2024,100845,60,223,1,23,22,12.0
2024-0-113-100846-54-212,2024,100846,54,212,1,36,34,14.0
2024-0-113-101907-55-512,2024,101907,55,512,0,20,21,89.0
2024-0-600-69501-67-405,2024,69501,67,405,0,0,0,21.0
2024-0-102-102946-55-117,2024,102946,55,117,1,20,14,7.0
2024-0-110-101561-54-90,2024,101561,54,90,1,0,0,21.0
2024-0-110-101570-54-90,2024,101570,54,90,1,0,0,21.0
2024-0-101-100284-54-2,2024,100284,54,2,1,42,17,16.67
2024-0-101-106192-1-50,2024,106192,1,50,1,52,58,33.33
2024-0-101-106197-1-50,2024,106197,1,50,1,45,51,33.33
2024-0-101-106200-1-50,2024,106200,1,50,1,64,65,33.33
2024-0-101-106213-54-1,2024,106213,54,1,1,32,31,16.67
2024-0-101-106290-56-3,2024,106290,56,3,1,16,11,50.0
2024-0-105-104758-55-61,2024,104758,55,61,1,18,13,33.0
2024-0-105-104766-56-71,2024,104766,56,71,1,36,33,33.0
2024-0-102-102927-73-751,2024,102927,73,751,0,0,1,14.0
2024-0-113-100830-1-7,2024,100830,1,7,1,0,0,21.0
2024-0-113-101020-56-721,2024,101020,56,721,1,28,30,12.0
2024-0-113-101022-54-731,2024,101022,54,731,1,52,58,3.0
2024-0-114-40170-55-30,2024,40170,55,30,1,21,16,12.5
2024-0-111-106075-1-90,2024,106075,1,90,0,0,0,21.0
2024-0-102-106702-58-304,2024,106702,58,304,0,21,23,4.0
2024-0-101-100545-54-1,2024,100545,54,1,1,68,34,16.67
2024-0-101-106851-60-11,2024,106851,60,11,1,21,18,41.67
2024-0-114-102335-1-88,2024,102335,1,88,1,0,0,21.0
2024-0-114-102468-54-88,2024,102468,54,88,1,0,0,21.0
2024-0-102-106705-1-302,2024,106705,1,302,0,77,0,6.0
2024-0-106-100441-1-15,2024,100441,1,15,1,0,0,21.0
2024-0-109-101726-1-1,2024,101726,1,1,1,44,39,24.0
2024-0-109-101728-54-11,2024,101728,54,11,1,40,42,30.0
2024-0-109-102598-56-111,2024,102598,56,111,1,26,32,12.0
2024-0-102-44209-1-101,2024,44209,1,101,1,0,6,21.0
2024-0-105-104774-56-72,2024,104774,56,72,1,31,32,33.0
2024-0-101-42292-63-1,2024,42292,63,1,1,0,8,300.0
2024-0-110-101568-54-1,2024,101568,54,1,1,0,40,90.0
2024-0-102-103629-54-102,2024,103629,54,102,1,45,41,5.0
2024-0-111-101644-69-61,2024,101644,69,61,0,0,78,21.0
2024-0-101-100404-54-2,2024,100404,54,2,1,0,0,21.0
2024-0-102-102937-75-501,2024,102937,75,501,0,14,15,2.0
2024-0-102-102936-1-201,2024,102936,1,201,0,98,94,58.0
2024-0-102-106688-1-102,2024,106688,1,102,1,125,101,6.0
2024-0-102-106098-56-105,2024,106098,56,105,0,20,22,13.0
2024-0-106-102300-95-11,2024,102300,95,11,1,29,28,20.0
2024-0-106-103502-1-51,2024,103502,1,51,1,65,46,22.5
2024-0-109-102573-54-21,2024,102573,54,21,1,48,45,24.0
2024-0-109-102573-56-114,2024,102573,56,114,1,24,19,12.0
2024-0-107-102616-80-7,2024,102616,80,7,0,10,9,73.5
2024-0-107-102616-97-19,2024,102616,97,19,0,5,5,15.0
2024-0-107-102616-97-21,2024,102616,97,21,0,5,5,15.0
2024-0-107-102665-56-4,2024,102665,56,4,0,19,23,14.0
2024-0-109-102601-56-113,2024,102601,56,113,1,21,21,24.0
2024-0-109-102601-56-312,2024,102601,56,312,1,22,16,24.0
2024-0-107-102625-79-6,2024,102625,79,6,1,10,10,2.0
2024-0-107-102625-54-1,2024,102625,54,1,1,41,40,2.0
2024-0-107-103247-54-1,2024,103247,54,1,1,33,27,19.5
2024-0-109-102592-56-212,2024,102592,56,212,1,26,0,16.0
2024-0-109-45427-1-1,2024,45427,1,1,1,17,12,30.0
2024-0-115-103806-55-422,2024,103806,55,422,1,20,17,18.0
2024-0-103-104406-69-732,2024,104406,69,732,1,0,43,21.0
2024-0-111-44297-1-4,2024,44297,1,4,0,0,0,21.0
2024-0-102-106695-56-304,2024,106695,56,304,0,20,24,13.0
2024-0-107-103539-56-2,2024,103539,56,2,1,19,19,4.0
2024-0-107-104668-76-13,2024,104668,76,13,0,4,4,8.0
2024-0-103-104847-69-312,2024,104847,69,312,1,0,85,21.0
2024-0-103-104859-69-322,2024,104859,69,322,1,0,49,21.0
2024-0-102-106709-73-712,2024,106709,73,712,0,0,1,68.0
2024-0-102-106709-73-717,2024,106709,73,717,0,0,1,68.0
2024-0-101-106867-1-1,2024,106867,1,1,1,40,43,16.67
2024-0-106-100471-1-1,2024,100471,1,1,1,27,35,19.5
2024-0-113-42888-1-1,2024,42888,1,1,0,20,27,42.0
2024-0-107-102652-1-1,2024,102652,1,1,1,58,71,44.0
2024-0-107-102652-55-6,2024,102652,55,6,1,16,17,8.0
2024-0-107-104668-76-9,2024,104668,76,9,0,5,5,8.0
2024-0-101-100027-54-1,2024,100027,54,1,1,39,41,16.67
2024-0-101-100037-1-1,2024,100037,1,1,1,45,45,16.67
2024-0-101-100388-1-2,2024,100388,1,2,1,49,51,33.33
2024-0-101-100271-1-3,2024,100271,1,3,1,56,36,33.33
2024-0-101-100276-1-3,2024,100276,1,3,1,48,52,33.33
2024-0-101-100699-54-1,2024,100699,54,1,1,30,0,21.0
2024-0-101-106183-1-50,2024,106183,1,50,1,71,74,33.33
2024-0-101-104560-54-1,2024,104560,54,1,1,31,46,8.33
2024-0-101-105823-54-2,2024,105823,54,2,1,44,38,16.67
2024-0-101-100233-54-5,2024,100233,54,5,1,40,0,21.0
2024-0-108-101143-1-1,2024,101143,1,1,1,51,51,23.0
2024-0-108-101148-56-10,2024,101148,56,10,1,15,19,12.0
2024-0-105-104730-55-62,2024,104730,55,62,1,21,25,33.0
2024-0-105-104737-56-62,2024,104737,56,62,1,24,21,15.0
2024-0-105-104738-54-62,2024,104738,54,62,1,33,35,9.0
2024-0-102-102928-58-203,2024,102928,58,203,0,28,27,3.0
2024-0-102-102928-58-204,2024,102928,58,204,0,28,27,3.0
2024-0-114-102477-1-14,2024,102477,1,14,1,23,15,32.5
2024-0-114-102481-1-8,2024,102481,1,8,1,46,34,32.5
2024-0-113-42916-56-1,2024,42916,56,1,1,13,14,36.0
2024-0-113-100831-60-231,2024,100831,60,231,1,21,23,16.0
2024-0-113-100831-54-231,2024,100831,54,231,1,31,35,9.0
2024-0-113-101023-54-712,2024,101023,54,712,1,29,31,15.0
2024-0-113-101886-1-53,2024,101886,1,53,1,49,57,34.0
2024-0-102-102946-55-105,2024,102946,55,105,1,20,17,7.0
2024-0-101-104205-54-2,2024,104205,54,2,1,31,24,50.0
2024-0-101-104209-1-1,2024,104209,1,1,1,41,64,33.33
2024-0-101-106610-54-1,2024,106610,54,1,1,19,21,25.0
2024-0-101-106626-54-1,2024,106626,54,1,1,23,25,25.0
2024-0-101-106843-54-1,2024,106843,54,1,1,49,12,16.67
2024-0-101-106848-1-1,2024,106848,1,1,1,48,46,33.33
2024-0-106-102292-1-15,2024,102292,1,15,1,0,0,21.0
2024-0-106-102299-1-2,2024,102299,1,2,1,88,84,24.0
2024-0-106-102299-95-12,2024,102299,95,12,1,30,31,20.0
2024-0-106-102299-95-702,2024,102299,95,702,1,27,29,20.0
2024-0-106-45036-1-2,2024,45036,1,2,0,45,45,45.0
2024-0-106-102232-1-70,2024,102232,1,70,1,72,63,22.5
2024-0-109-101700-54-13,2024,101700,54,13,1,40,34,6.0
2024-0-109-101701-55-115,2024,101701,55,115,1,20,18,9.0
2024-0-109-101710-58-112,2024,101710,58,112,0,13,14,16.0
2024-0-109-102586-55-114,2024,102586,55,114,1,18,18,12.0
2024-0-107-102624-56-1,2024,102624,56,1,1,19,23,13.5
2024-0-103-104051-61-72,2024,104051,61,72,1,0,11,300.0
2024-0-103-106172-69-511,2024,106172,69,511,1,0,0,21.0
2024-0-102-106690-75-504,2024,106690,75,504,1,16,16,4.0
2024-0-111-106079-69-1,2024,106079,69,1,1,0,20,21.0
2024-0-111-102031-1-20,2024,102031,1,20,1,0,0,21.0
2024-0-109-102576-1-4,2024,102576,1,4,1,0,0,21.0
2024-0-114-102131-1-50,2024,102131,1,50,1,61,42,32.5
2024-0-114-102386-55-51,2024,102386,55,51,1,82,81,8.0
2024-0-113-100822-55-223,2024,100822,55,223,1,24,24,12.0
2024-0-109-102571-54-32,2024,102571,54,32,1,43,42,18.0
2024-0-107-102613-1-2,2024,102613,1,2,1,60,56,41.0
2024-0-107-102613-54-2,2024,102613,54,2,1,43,37,2.0
2024-0-107-102661-56-2,2024,102661,56,2,1,19,0,14.0
2024-0-107-104669-76-1,2024,104669,76,1,0,5,5,8.0
2024-0-107-104670-76-15,2024,104670,76,15,0,5,5,8.0
2024-0-102-106718-73-7101,2024,106718,73,7101,0,0,1,48.0
2024-0-101-100039-1-91,2024,100039,1,91,1,0,0,21.0
2024-0-107-103228-54-1,2024,103228,54,1,0,28,30,19.0
2024-0-102-106702-73-509,2024,106702,73,509,1,53,5,15.0
2024-0-101-103369-54-90,2024,103369,54,90,1,0,0,21.0
2024-0-102-106118-56-108,2024,106118,56,108,1,18,11,17.5
2024-0-102-103008-55-102,2024,103008,55,102,1,21,21,8.5
2024-0-106-100506-1-2,2024,100506,1,2,1,52,45,22.5
2024-0-106-102276-1-51,2024,102276,1,51,1,104,134,22.5
2024-0-107-102610-70-7,2024,102610,70,7,0,11,10,7.0
2024-0-107-102651-55-3,2024,102651,55,3,1,20,18,22.5
2024-0-111-102042-69-41,2024,102042,69,41,1,0,50,21.0
2024-0-101-100662-54-1,2024,100662,54,1,1,40,44,25.0
2024-0-101-100674-54-1,2024,100674,54,1,1,70,0,21.0
2024-0-105-103159-1-5,2024,103159,1,5,1,67,77,15.0
2024-0-105-105014-56-41,2024,105014,56,41,1,30,29,18.0
2024-0-105-105019-55-41,2024,105019,55,41,0,29,29,66.0
2024-0-105-105020-55-42,2024,105020,55,42,0,33,36,66.0
