ID_GRUPO,ID_FECHA_GRUPO,ID_HORA_INICIO,ID_HORA_FIN,ID_CURSO_ACADEMICO,ID_ASIGNATURA,ID_TIPO_DOCENCIA,ID_COD_GRUPO,ID_PERIODO_DOCENTE,IND_ALUMNOS_GRUPO_PREV,IND_ALUMNOS_GRUPO_REAL,IND_HORAS_PREVISTAS
2024-0-115-101745-1-11,2025-04-18,1500,1700,2024,101745,1,11,1,48,59,30.0
2024-0-115-104362-54-81,2025-04-18,1500,1700,2024,104362,54,81,1,0,39,49.5
2024-0-115-104344-54-811,2025-04-18,830,930,2024,104344,54,811,1,32,33,15.0
2024-0-115-106045-54-212,2025-04-18,830,930,2024,106045,54,212,1,58,56,16.0
2024-0-115-102750-54-452,2025-04-18,1230,1330,2024,102750,54,452,1,47,50,12.0
2024-0-115-102749-54-451,2025-04-18,930,1030,2024,102749,54,451,1,48,50,12.0
2024-0-115-102764-54-471,2025-04-18,1700,1900,2024,102764,54,471,1,37,41,50.0
2024-0-115-103819-55-34,2025-04-18,1500,1630,2024,103819,55,34,0,20,23,18.0
2024-0-115-103819-55-33,2025-04-18,1500,1630,2024,103819,55,33,0,20,23,18.0
2024-0-115-103819-55-32,2025-04-18,1630,1800,2024,103819,55,32,0,21,24,18.0
2024-0-115-101768-55-23,2025-04-18,1530,1730,2024,101768,55,23,1,17,18,12.0
2024-0-115-106056-1-21,2025-04-18,1130,1230,2024,106056,1,21,1,70,74,20.0
2024-0-115-106043-1-21,2025-04-18,1030,1130,2024,106043,1,21,1,101,99,45.0
2024-0-115-102775-54-451,2025-04-18,1800,1900,2024,102775,54,451,1,40,29,12.0
2024-0-115-106043-54-212,2025-04-18,930,1030,2024,106043,54,212,1,50,49,23.0
2024-0-115-102757-54-451,2025-04-18,1230,1330,2024,102757,54,451,1,47,51,12.0
2024-0-115-104365-54-82,2025-04-18,1300,1500,2024,104365,54,82,1,28,22,49.5
2024-0-115-101743-55-22,2025-04-18,1530,1730,2024,101743,55,22,1,22,24,12.0
2024-0-115-102750-54-451,2025-04-18,1330,1430,2024,102750,54,451,1,48,51,12.0
2024-0-115-106045-54-211,2025-04-18,930,1030,2024,106045,54,211,1,59,57,16.0
2024-0-115-104362-54-82,2025-04-18,1500,1700,2024,104362,54,82,1,0,25,49.5
2024-0-115-104548-1-61,2025-04-18,1500,1700,2024,104548,1,61,1,14,13,26.0
2024-0-115-102716-54-331,2025-04-18,1030,1130,2024,102716,54,331,1,18,23,12.0
2024-0-115-102746-54-451,2025-04-18,1700,1800,2024,102746,54,451,1,38,19,12.0
2024-0-115-104548-54-611,2025-04-18,1700,1800,2024,104548,54,611,1,14,13,12.0
2024-0-115-101745-56-22,2025-04-18,1800,1900,2024,101745,56,22,1,24,29,5.0
2024-0-115-106047-54-212,2025-04-18,1230,1330,2024,106047,54,212,1,35,41,23.0
2024-0-115-106057-54-214,2025-04-18,830,1030,2024,106057,54,214,1,21,2,60.0
2024-0-115-106047-54-211,2025-04-18,1330,1430,2024,106047,54,211,1,36,42,23.0
2024-0-115-103815-54-11,2025-04-18,1530,1630,2024,103815,54,11,0,38,43,24.0
2024-0-115-101743-55-23,2025-04-18,1730,1930,2024,101743,55,23,1,22,24,12.0
2024-0-115-102764-54-452,2025-04-18,1500,1700,2024,102764,54,452,1,37,35,50.0
2024-0-115-102749-54-452,2025-04-18,1330,1430,2024,102749,54,452,1,47,48,12.0
2024-0-115-103819-55-31,2025-04-18,1630,1800,2024,103819,55,31,0,21,24,18.0
2024-0-115-101743-55-21,2025-04-18,1730,1930,2024,101743,55,21,1,22,24,12.0
2024-0-115-102708-54-311,2025-04-18,930,1030,2024,102708,54,311,1,45,50,6.0
2024-0-115-102768-1-45,2025-04-18,1500,1700,2024,102768,1,45,1,81,82,26.0
2024-0-115-102775-54-452,2025-04-18,1700,1800,2024,102775,54,452,1,40,28,12.0
2024-0-115-101768-55-22,2025-04-18,1730,1930,2024,101768,55,22,1,17,19,12.0
2024-0-115-101768-55-21,2025-04-18,1530,1730,2024,101768,55,21,1,18,19,12.0
2024-0-115-102751-54-451,2025-04-18,1130,1230,2024,102751,54,451,1,39,36,12.0
2024-0-115-102764-54-451,2025-04-18,1500,1700,2024,102764,54,451,1,37,39,50.0
2024-0-115-106057-54-213,2025-04-18,830,1030,2024,106057,54,213,1,21,5,60.0
2024-0-115-104368-54-81,2025-04-18,1330,1530,2024,104368,54,81,1,0,15,49.5
2024-0-115-102764-54-472,2025-04-18,1700,1900,2024,102764,54,472,1,37,44,50.0
2024-0-115-102746-54-452,2025-04-18,1800,1900,2024,102746,54,452,1,37,17,12.0
2024-0-115-104365-54-81,2025-04-18,1300,1500,2024,104365,54,81,1,29,37,49.5
2024-0-115-101745-54-11,2025-04-18,1700,1800,2024,101745,54,11,1,48,59,15.0
2024-0-115-104344-54-812,2025-04-18,930,1030,2024,104344,54,812,1,31,32,15.0
2024-0-115-102707-1-51,2025-04-18,1500,1600,2024,102707,1,51,1,0,45,45.0
2024-0-115-103815-54-12,2025-04-18,1630,1730,2024,103815,54,12,0,37,43,24.0
2024-0-115-106049-54-212,2025-04-17,1030,1130,2024,106049,54,212,1,40,28,15.0
2024-0-115-102784-54-441,2025-04-17,1230,1330,2024,102784,54,441,1,41,41,12.0
2024-0-115-102785-54-442,2025-04-17,1030,1130,2024,102785,54,442,1,38,38,12.0
2024-0-115-101749-55-23,2025-04-17,1900,2100,2024,101749,55,23,1,18,19,12.0
2024-0-115-102769-1-47,2025-04-17,1500,1700,2024,102769,1,47,1,74,27,26.0
2024-0-115-102699-54-331,2025-04-17,1030,1130,2024,102699,54,331,1,40,58,12.0
2024-0-115-102754-54-441,2025-04-17,1330,1430,2024,102754,54,441,1,42,42,12.0
2024-0-115-104358-1-81,2025-04-17,1500,1700,2024,104358,1,81,1,61,57,25.0
2024-0-115-103817-54-12,2025-04-17,1700,1800,2024,103817,54,12,1,25,22,12.0
2024-0-115-101768-54-11,2025-04-17,1600,1700,2024,101768,54,11,1,26,28,12.0
2024-0-115-103804-54-415,2025-04-17,830,930,2024,103804,54,415,1,38,20,12.0
2024-0-115-106930-1-61,2025-04-17,830,1030,2024,106930,1,61,1,57,66,24.0
2024-0-115-102721-54-321,2025-04-17,1030,1130,2024,102721,54,321,1,19,18,12.0
2024-0-115-101749-55-21,2025-04-17,1500,1700,2024,101749,55,21,1,18,20,12.0
2024-0-115-101749-55-22,2025-04-17,1700,1900,2024,101749,55,22,1,18,20,12.0
2024-0-115-106929-54-612,2025-04-17,1230,1430,2024,106929,54,612,1,28,31,24.0
2024-0-115-102745-54-416,2025-04-17,830,930,2024,102745,54,416,1,35,23,12.0
2024-0-115-102769-1-45,2025-04-17,1500,1700,2024,102769,1,45,1,74,66,26.0
2024-0-115-104554-54-1,2025-04-17,1700,1900,2024,104554,54,1,1,23,21,12.0
2024-0-115-102685-1-51,2025-04-17,1700,1800,2024,102685,1,51,1,0,39,35.0
2024-0-115-102721-1-320,2025-04-17,830,1030,2024,102721,1,320,1,19,18,26.0
2024-0-115-101768-54-12,2025-04-17,1700,1800,2024,101768,54,12,1,26,28,12.0
2024-0-115-103807-1-45,2025-04-17,1500,1700,2024,103807,1,45,1,83,83,30.0
2024-0-115-102693-54-331,2025-04-17,1030,1130,2024,102693,54,331,1,3,13,12.0
2024-0-115-102784-54-442,2025-04-17,1130,1230,2024,102784,54,442,1,40,41,12.0
2024-0-115-102688-1-51,2025-04-17,1500,1700,2024,102688,1,51,1,0,36,26.0
2024-0-115-106942-1-61,2025-04-17,1500,1700,2024,106942,1,61,1,50,36,26.0
2024-0-115-106049-54-211,2025-04-17,930,1030,2024,106049,54,211,1,41,28,15.0
2024-0-115-104550-1-61,2025-04-17,1500,1700,2024,104550,1,61,1,19,14,26.0
2024-0-115-104554-1-61,2025-04-17,1500,1700,2024,104554,1,61,1,23,21,26.0
2024-0-115-106051-1-21,2025-04-17,830,930,2024,106051,1,21,1,61,70,30.0
2024-0-115-106930-54-611,2025-04-17,1230,1430,2024,106930,54,611,1,29,33,22.0
2024-0-115-106047-1-21,2025-04-17,1130,1230,2024,106047,1,21,1,71,83,45.0
2024-0-115-101750-1-1,2025-04-17,1800,2000,2024,101750,1,1,1,49,46,30.0
2024-0-115-102761-54-410,2025-04-17,1230,1430,2024,102761,54,410,1,0,28,50.0
2024-0-115-102707-1-51,2025-04-17,1500,1700,2024,102707,1,51,1,0,45,45.0
2024-0-115-102785-54-441,2025-04-17,1130,1230,2024,102785,54,441,1,38,38,12.0
2024-0-115-102765-54-471,2025-04-17,1700,1800,2024,102765,54,471,1,38,41,38.0
2024-0-115-106942-54-611,2025-04-17,1700,1800,2024,106942,54,611,1,50,36,12.0
2024-0-115-106929-54-611,2025-04-17,1030,1230,2024,106929,54,611,1,29,32,24.0
2024-0-115-103804-54-416,2025-04-17,930,1030,2024,103804,54,416,1,38,40,12.0
2024-0-115-103813-1-21,2025-04-17,1230,1430,2024,103813,1,21,1,86,93,30.0
2024-0-115-103817-54-11,2025-04-17,1600,1700,2024,103817,54,11,1,26,23,12.0
2024-0-115-106930-54-612,2025-04-17,1030,1230,2024,106930,54,612,1,28,33,22.0
2024-0-115-102745-54-415,2025-04-17,930,1030,2024,102745,54,415,1,35,23,12.0
2024-0-115-103817-1-11,2025-04-17,1500,1600,2024,103817,1,11,1,51,45,13.0
2024-0-115-102765-54-451,2025-04-17,1700,1800,2024,102765,54,451,1,38,38,38.0
2024-0-115-103802-54-451,2025-04-17,1800,1900,2024,103802,54,451,1,41,50,15.0
2024-0-115-102743-54-451,2025-04-17,1700,1900,2024,102743,54,451,1,38,33,50.0
2024-0-115-102754-54-442,2025-04-17,1230,1330,2024,102754,54,442,1,41,41,12.0
2024-0-115-102745-54-411,2025-04-16,1130,1230,2024,102745,54,411,1,36,36,12.0
2024-0-115-104362-54-81,2025-04-16,1700,1900,2024,104362,54,81,1,0,39,49.5
2024-0-115-106941-54-612,2025-04-16,1700,1800,2024,106941,54,612,1,27,16,12.0
2024-0-115-103804-54-418,2025-04-16,1500,1600,2024,103804,54,418,1,37,83,12.0
2024-0-115-106047-54-211,2025-04-16,1330,1430,2024,106047,54,211,1,36,42,23.0
2024-0-115-102708-54-332,2025-04-16,1030,1130,2024,102708,54,332,1,46,48,6.0
2024-0-115-106941-1-61,2025-04-16,1500,1700,2024,106941,1,61,1,54,32,26.0
2024-0-115-102775-1-45,2025-04-16,1500,1700,2024,102775,1,45,1,29,57,26.0
2024-0-115-103813-54-211,2025-04-16,1230,1330,2024,103813,54,211,1,43,47,15.0
2024-0-115-104355-54-81,2025-04-16,1500,1700,2024,104355,54,81,1,0,46,49.5
2024-0-115-106045-1-21,2025-04-16,930,1030,2024,106045,1,21,1,117,113,34.0
2024-0-115-106941-54-611,2025-04-16,1700,1800,2024,106941,54,611,1,27,16,12.0
2024-0-115-101752-56-23,2025-04-16,1500,1600,2024,101752,56,23,1,20,21,5.0
2024-0-115-102714-1-51,2025-04-16,1700,1900,2024,102714,1,51,1,0,43,60.0
2024-0-115-103804-54-412,2025-04-16,1130,1230,2024,103804,54,412,1,38,24,12.0
2024-0-115-101768-1-11,2025-04-16,1500,1700,2024,101768,1,11,1,52,56,26.0
2024-0-115-102746-54-472,2025-04-16,1700,1800,2024,102746,54,472,1,37,21,12.0
2024-0-115-101770-56-12,2025-04-16,1900,2100,2024,101770,56,12,1,19,13,4.0
2024-0-115-106043-1-21,2025-04-16,1030,1130,2024,106043,1,21,1,101,99,45.0
2024-0-115-101752-56-21,2025-04-16,1500,1600,2024,101752,56,21,1,21,21,5.0
2024-0-115-102708-54-331,2025-04-16,930,1030,2024,102708,54,331,1,46,49,6.0
2024-0-115-102710-54-331,2025-04-16,1130,1230,2024,102710,54,331,1,44,58,12.0
2024-0-115-101770-54-12,2025-04-16,1900,2100,2024,101770,54,12,1,28,19,10.0
2024-0-115-103804-54-417,2025-04-16,1600,1700,2024,103804,54,417,1,37,33,12.0
2024-0-115-102751-1-450,2025-04-16,1230,1430,2024,102751,1,450,1,77,72,26.0
2024-0-115-102697-54-331,2025-04-16,1030,1130,2024,102697,54,331,1,16,10,12.0
2024-0-115-106049-1-21,2025-04-16,830,930,2024,106049,1,21,1,81,64,30.0
2024-0-115-101751-1-11,2025-04-16,1800,2000,2024,101751,1,11,1,53,64,30.0
2024-0-115-103813-54-212,2025-04-16,1330,1430,2024,103813,54,212,1,43,46,15.0
2024-0-115-102764-54-452,2025-04-16,1700,1900,2024,102764,54,452,1,37,35,50.0
2024-0-115-101752-1-11,2025-04-16,1600,1800,2024,101752,1,11,1,61,63,30.0
2024-0-115-102745-54-418,2025-04-16,1600,1700,2024,102745,54,418,1,35,30,12.0
2024-0-115-101751-56-21,2025-04-16,2000,2100,2024,101751,56,21,1,18,22,5.0
2024-0-115-103804-54-411,2025-04-16,1030,1130,2024,103804,54,411,1,38,24,12.0
2024-0-115-104553-1-61,2025-04-16,1500,1700,2024,104553,1,61,1,23,26,26.0
2024-0-115-106929-1-61,2025-04-16,1030,1230,2024,106929,1,61,1,57,63,26.0
2024-0-115-101751-56-22,2025-04-16,2000,2100,2024,101751,56,22,1,18,21,5.0
2024-0-115-102746-54-471,2025-04-16,1700,1800,2024,102746,54,471,1,37,22,12.0
2024-0-115-104362-54-82,2025-04-16,1700,1900,2024,104362,54,82,1,0,25,49.5
2024-0-115-101770-56-11,2025-04-16,1900,2100,2024,101770,56,11,1,19,13,4.0
2024-0-115-102696-54-332,2025-04-16,1330,1430,2024,102696,54,332,1,25,21,18.0
2024-0-115-102745-54-412,2025-04-16,1030,1130,2024,102745,54,412,1,35,35,12.0
2024-0-115-106932-54-612,2025-04-16,1230,1430,2024,106932,54,612,1,28,32,24.0
2024-0-115-102775-1-47,2025-04-16,1500,1700,2024,102775,1,47,1,91,33,26.0
2024-0-115-102745-54-417,2025-04-16,1500,1600,2024,102745,54,417,1,35,31,12.0
2024-0-115-101751-56-23,2025-04-16,2000,2100,2024,101751,56,23,1,17,21,5.0
2024-0-115-101752-56-22,2025-04-16,1500,1600,2024,101752,56,22,1,20,21,5.0
2024-0-115-101770-54-11,2025-04-16,1900,2100,2024,101770,54,11,1,29,20,10.0
2024-0-115-101770-56-13,2025-04-16,1900,2100,2024,101770,56,13,1,19,13,4.0
2024-0-115-102785-1-440,2025-04-16,1230,1430,2024,102785,1,440,1,76,76,26.0
2024-0-115-102772-1-45,2025-04-16,1500,1700,2024,102772,1,45,1,68,57,30.0
2024-0-115-102688-54-313,2025-04-16,1330,1430,2024,102688,54,313,1,58,54,12.0
2024-0-115-102772-1-47,2025-04-16,1700,1900,2024,102772,1,47,1,67,71,30.0
2024-0-115-102437-54-211,2025-04-16,1030,1130,2024,102437,54,211,1,72,58,15.0
2024-0-115-106047-54-212,2025-04-16,1230,1330,2024,106047,54,212,1,35,41,23.0
2024-0-115-102764-54-472,2025-04-16,1500,1700,2024,102764,54,472,1,37,44,50.0
2024-0-115-102437-1-21,2025-04-16,930,1030,2024,102437,1,21,1,72,58,30.0
2024-0-115-102764-54-451,2025-04-16,1700,1900,2024,102764,54,451,1,37,39,50.0
2024-0-115-106932-1-61,2025-04-16,830,1030,2024,106932,1,61,1,56,65,26.0
2024-0-115-101770-1-11,2025-04-16,1700,1900,2024,101770,1,11,1,57,39,24.0
2024-0-115-102750-1-450,2025-04-15,930,1130,2024,102750,1,450,1,95,101,26.0
2024-0-115-102769-54-451,2025-04-15,1700,1800,2024,102769,54,451,1,37,34,12.0
2024-0-115-106043-1-21,2025-04-15,930,1030,2024,106043,1,21,1,101,99,45.0
2024-0-115-106940-54-612,2025-04-15,1700,1800,2024,106940,54,612,1,24,18,12.0
2024-0-115-102691-54-332,2025-04-15,1330,1430,2024,102691,54,332,1,26,38,18.0
2024-0-115-101753-56-13,2025-04-15,1700,1900,2024,101753,56,13,1,23,22,4.0
2024-0-115-106049-1-21,2025-04-15,930,1030,2024,106049,1,21,1,81,64,30.0
2024-0-115-101751-54-11,2025-04-15,1700,1800,2024,101751,54,11,1,27,32,15.0
2024-0-115-102761-54-410,2025-04-15,1230,1430,2024,102761,54,410,1,0,28,50.0
2024-0-115-102769-54-472,2025-04-15,1800,1900,2024,102769,54,472,1,0,13,12.0
2024-0-115-102746-1-47,2025-04-15,1500,1700,2024,102746,1,47,1,75,29,26.0
2024-0-115-101753-56-11,2025-04-15,1700,1900,2024,101753,56,11,1,23,23,4.0
2024-0-115-104547-1-61,2025-04-15,1500,1700,2024,104547,1,61,1,37,26,26.0
2024-0-115-104547-54-611,2025-04-15,1700,1800,2024,104547,54,611,1,37,26,12.0
2024-0-115-106932-54-611,2025-04-15,1130,1330,2024,106932,54,611,1,28,33,24.0
2024-0-115-102765-54-451,2025-04-15,1500,1700,2024,102765,54,451,1,38,38,38.0
2024-0-115-101764-54-11,2025-04-15,1700,1800,2024,101764,54,11,1,40,29,12.0
2024-0-115-102784-1-440,2025-04-15,1030,1230,2024,102784,1,440,1,81,82,26.0
2024-0-115-104368-54-81,2025-04-15,1500,1700,2024,104368,54,81,1,0,15,49.5
2024-0-115-106939-54-611,2025-04-15,1700,1800,2024,106939,54,611,1,24,18,12.0
2024-0-115-102769-54-452,2025-04-15,1800,1900,2024,102769,54,452,1,37,32,12.0
2024-0-115-104365-54-82,2025-04-15,1500,1700,2024,104365,54,82,1,28,22,49.5
2024-0-115-101753-54-11,2025-04-15,1700,1900,2024,101753,54,11,1,35,34,10.0
2024-0-115-102768-54-452,2025-04-15,1700,1800,2024,102768,54,452,1,40,20,12.0
2024-0-115-101764-54-12,2025-04-15,1800,1900,2024,101764,54,12,1,39,28,12.0
2024-0-115-104365-54-81,2025-04-15,1500,1700,2024,104365,54,81,1,29,37,49.5
2024-0-115-102765-54-471,2025-04-15,1700,1900,2024,102765,54,471,1,38,41,38.0
2024-0-115-102746-1-45,2025-04-15,1500,1700,2024,102746,1,45,1,75,66,26.0
2024-0-115-106045-1-21,2025-04-15,1030,1130,2024,106045,1,21,1,117,113,34.0
2024-0-115-102749-1-450,2025-04-15,1130,1330,2024,102749,1,450,1,95,98,26.0
2024-0-115-102694-54-331,2025-04-15,1030,1130,2024,102694,54,331,1,4,10,12.0
2024-0-115-106931-54-611,2025-04-15,1030,1130,2024,106931,54,611,1,31,33,12.0
2024-0-115-101764-1-11,2025-04-15,1500,1700,2024,101764,1,11,1,79,69,26.0
2024-0-115-101753-1-11,2025-04-15,1500,1700,2024,101753,1,11,1,69,68,24.0
2024-0-115-102768-54-451,2025-04-15,1800,1900,2024,102768,54,451,1,40,54,12.0
2024-0-115-101753-54-12,2025-04-15,1700,1900,2024,101753,54,12,1,34,34,10.0
2024-0-115-101751-54-12,2025-04-15,1800,1900,2024,101751,54,12,1,26,32,15.0
2024-0-115-106933-54-612,2025-04-15,1030,1130,2024,106933,54,612,1,32,33,12.0
2024-0-115-102685-1-51,2025-04-15,1800,2000,2024,102685,1,51,1,0,39,35.0
2024-0-115-106051-54-211,2025-04-15,830,930,2024,106051,54,211,1,61,70,15.0
2024-0-115-102782-54-440,2025-04-15,830,1030,2024,102782,54,440,1,34,39,50.0
2024-0-115-106939-1-61,2025-04-15,1500,1700,2024,106939,1,61,1,48,35,26.0
2024-0-115-102769-54-471,2025-04-15,1700,1800,2024,102769,54,471,1,0,14,12.0
2024-0-115-101753-56-12,2025-04-15,1700,1900,2024,101753,56,12,1,23,23,4.0
2024-0-115-106931-1-61,2025-04-15,830,1030,2024,106931,1,61,1,61,65,26.0
2024-0-115-102782-54-441,2025-04-15,1230,1430,2024,102782,54,441,1,35,38,50.0
2024-0-115-102397-1-21,2025-04-15,830,930,2024,102397,1,21,1,76,82,15.0
2024-0-115-104552-1-61,2025-04-14,1500,1700,2024,104552,1,61,1,26,22,26.0
2024-0-115-104552-54-611,2025-04-14,1700,1800,2024,104552,54,611,1,26,22,12.0
2024-0-115-106940-54-611,2025-04-14,1700,1800,2024,106940,54,611,1,24,18,12.0
2024-0-115-106057-54-211,2025-04-14,830,1030,2024,106057,54,211,1,21,22,60.0
2024-0-115-106940-1-61,2025-04-14,1500,1700,2024,106940,1,61,1,48,36,26.0
2024-0-115-101750-55-11,2025-04-14,1900,2100,2024,101750,55,11,1,25,23,20.0
2024-0-115-103815-56-23,2025-04-14,1800,2000,2024,103815,56,23,0,25,28,6.0
2024-0-115-103804-1-415,2025-04-14,930,1030,2024,103804,1,415,1,76,87,13.0
2024-0-115-103807-54-452,2025-04-14,1700,1800,2024,103807,54,452,1,41,40,15.0
2024-0-115-106043-1-21,2025-04-14,830,930,2024,106043,1,21,1,101,99,45.0
2024-0-115-106933-1-61,2025-04-14,830,1030,2024,106933,1,61,1,64,66,26.0
2024-0-115-106057-54-212,2025-04-14,830,1030,2024,106057,54,212,1,21,22,60.0
2024-0-115-103804-1-417,2025-04-14,1500,1600,2024,103804,1,417,1,75,66,13.0
2024-0-115-102437-1-21,2025-04-14,1030,1130,2024,102437,1,21,1,72,58,30.0
2024-0-115-103802-1-45,2025-04-14,1500,1700,2024,103802,1,45,1,61,50,30.0
2024-0-115-102745-1-417,2025-04-14,1600,1700,2024,102745,1,417,1,70,61,13.0
2024-0-115-106047-1-21,2025-04-14,1230,1430,2024,106047,1,21,1,71,83,45.0
2024-0-115-101752-54-12,2025-04-14,1500,1700,2024,101752,54,12,1,30,31,15.0
2024-0-115-106056-1-21,2025-04-14,1130,1230,2024,106056,1,21,1,70,74,20.0
2024-0-115-102745-1-410,2025-04-14,930,1030,2024,102745,1,410,1,71,71,13.0
2024-0-115-101743-54-12,2025-04-14,1900,2100,2024,101743,54,12,1,33,36,12.0
2024-0-115-101752-54-11,2025-04-14,1500,1700,2024,101752,54,11,1,31,32,15.0
2024-0-115-102772-54-452,2025-04-14,1800,1900,2024,102772,54,452,1,38,28,15.0
2024-0-115-106931-54-612,2025-04-14,1030,1130,2024,106931,54,612,1,30,32,12.0
2024-0-115-101749-54-11,2025-04-14,1900,2100,2024,101749,54,11,1,27,30,12.0
2024-0-115-103815-1-11,2025-04-14,1700,1800,2024,103815,1,11,0,75,86,45.0
2024-0-115-102743-54-451,2025-04-14,1500,1700,2024,102743,54,451,1,38,33,50.0
2024-0-115-102757-1-450,2025-04-14,1130,1330,2024,102757,1,450,1,94,100,26.0
2024-0-115-102745-1-415,2025-04-14,830,930,2024,102745,1,415,1,70,72,13.0
2024-0-115-102772-54-471,2025-04-14,1700,1800,2024,102772,54,471,1,38,71,15.0
2024-0-115-101749-1-1,2025-04-14,1700,1900,2024,101749,1,1,1,54,59,26.0
2024-0-115-106066-1-1,2025-04-14,1230,1430,2024,106066,1,1,1,20,16,30.0
2024-0-115-106933-54-611,2025-04-14,1030,1130,2024,106933,54,611,1,32,33,12.0
2024-0-115-103807-54-451,2025-04-14,1800,1900,2024,103807,54,451,1,41,41,15.0
2024-0-115-101743-54-11,2025-04-14,1700,1900,2024,101743,54,11,1,33,36,12.0
2024-0-115-106939-54-612,2025-04-14,1700,1800,2024,106939,54,612,1,24,17,12.0
2024-0-115-103815-56-21,2025-04-14,1800,2000,2024,103815,56,21,0,25,29,6.0
2024-0-115-103815-56-22,2025-04-14,1800,2000,2024,103815,56,22,0,25,29,6.0
2024-0-115-101750-55-12,2025-04-14,1700,1900,2024,101750,55,12,1,24,23,20.0
2024-0-115-101749-54-12,2025-04-14,1900,2100,2024,101749,54,12,1,27,29,12.0
2024-0-115-106043-54-211,2025-04-14,1030,1130,2024,106043,54,211,1,51,50,23.0
2024-0-115-106043-54-212,2025-04-14,930,1030,2024,106043,54,212,1,50,49,23.0
2024-0-115-102772-54-451,2025-04-14,1700,1800,2024,102772,54,451,1,39,29,15.0
2024-0-115-102782-54-441,2025-04-14,1230,1430,2024,102782,54,441,1,35,38,50.0
2024-0-115-102714-1-51,2025-04-14,1700,1900,2024,102714,1,51,1,0,43,60.0
2024-0-115-101743-1-11,2025-04-14,1500,1700,2024,101743,1,11,1,66,72,26.0
2024-0-115-104355-54-81,2025-04-14,1500,1700,2024,104355,54,81,1,0,46,49.5
2024-0-115-102782-54-440,2025-04-14,1030,1230,2024,102782,54,440,1,34,39,50.0
2024-0-115-103804-1-410,2025-04-14,830,930,2024,103804,1,410,1,76,71,13.0
2024-0-115-102775-54-432,2025-04-11,1130,1230,2024,102775,54,432,1,40,26,12.0
2024-0-115-102707-54-352,2025-04-11,1600,1700,2024,102707,54,352,1,37,22,30.0
2024-0-115-102750-54-451,2025-04-11,1330,1430,2024,102750,54,451,1,48,51,12.0
2024-0-115-104368-54-81,2025-04-11,1330,1530,2024,104368,54,81,1,0,15,49.5
2024-0-115-102707-1-51,2025-04-11,1500,1600,2024,102707,1,51,1,0,45,45.0
2024-0-115-106045-54-211,2025-04-11,930,1030,2024,106045,54,211,1,59,57,16.0
2024-0-115-102746-54-431,2025-04-11,1130,1230,2024,102746,54,431,1,38,50,12.0
2024-0-115-102746-54-452,2025-04-11,1800,1900,2024,102746,54,452,1,37,17,12.0
2024-0-115-102746-54-451,2025-04-11,1700,1800,2024,102746,54,451,1,38,19,12.0
2024-0-115-102775-54-452,2025-04-11,1700,1800,2024,102775,54,452,1,40,28,12.0
2024-0-115-102768-1-41,2025-04-11,1030,1230,2024,102768,1,41,1,82,54,26.0
2024-0-115-102716-1-330,2025-04-11,830,1030,2024,102716,1,330,1,18,23,26.0
2024-0-115-102775-54-413,2025-04-11,1230,1330,2024,102775,54,413,1,41,52,12.0
2024-0-115-104548-54-611,2025-04-11,1700,1800,2024,104548,54,611,1,14,13,12.0
2024-0-115-102754-1-440,2025-04-11,830,1030,2024,102754,1,440,1,83,83,26.0
2024-0-115-102746-55-424,2025-04-11,1230,1430,2024,102746,55,424,1,21,16,12.0
2024-0-115-104354-54-812,2025-04-11,1130,1230,2024,104354,54,812,1,32,29,12.0
2024-0-115-102757-54-451,2025-04-11,1230,1330,2024,102757,54,451,1,47,51,12.0
2024-0-115-102707-54-332,2025-04-11,1030,1130,2024,102707,54,332,1,36,41,30.0
2024-0-115-102764-54-452,2025-04-11,1500,1700,2024,102764,54,452,1,37,35,50.0
2024-0-115-104351-54-81,2025-04-11,830,1030,2024,104351,54,81,1,57,59,49.5
2024-0-115-102757-54-452,2025-04-11,1130,1230,2024,102757,54,452,1,47,49,12.0
2024-0-115-104343-1-81,2025-04-11,1230,1430,2024,104343,1,81,1,69,72,26.0
2024-0-115-103819-55-32,2025-04-11,1630,1800,2024,103819,55,32,0,21,24,18.0
2024-0-115-102775-54-451,2025-04-11,1800,1900,2024,102775,54,451,1,40,29,12.0
2024-0-115-102690-54-332,2025-04-11,930,1030,2024,102690,54,332,1,18,22,15.0
2024-0-115-101745-56-22,2025-04-11,1800,1900,2024,101745,56,22,1,24,29,5.0
2024-0-115-102789-1-420,2025-04-11,830,1030,2024,102789,1,420,1,86,79,13.0
2024-0-115-102708-54-312,2025-04-11,1030,1130,2024,102708,54,312,1,45,50,6.0
2024-0-115-102746-54-432,2025-04-11,1030,1130,2024,102746,54,432,1,38,50,12.0
2024-0-115-102749-54-451,2025-04-11,930,1030,2024,102749,54,451,1,48,50,12.0
2024-0-115-106057-54-213,2025-04-11,830,1030,2024,106057,54,213,1,21,5,60.0
2024-0-115-101745-1-11,2025-04-11,1500,1700,2024,101745,1,11,1,48,59,30.0
2024-0-115-106047-54-211,2025-04-11,1330,1430,2024,106047,54,211,1,36,42,23.0
2024-0-115-106056-1-21,2025-04-11,1130,1230,2024,106056,1,21,1,70,74,20.0
2024-0-115-103800-54-511,2025-04-11,1600,1700,2024,103800,54,511,1,0,48,15.0
2024-0-115-103800-1-31,2025-04-11,1130,1330,2024,103800,1,31,1,63,69,30.0
2024-0-115-102707-54-331,2025-04-11,930,1030,2024,102707,54,331,1,36,42,30.0
